Occupation,Sex,Age,Residency_in_Dormitory,Number_of_Family_Members,Parent_Cohabitation_Status,Mother_Education,Father_Education,Mother_Job_Category,Father_Job_Category,Criminal_Records,Legal_Guardian,Average_Sport_Activity_Per_Week,Average_Studying_Per_Week,Average_Grades_Previous_Semester,Having_Scholarship,Financial_Support_Parents,Using_Extracurricular_Classes,Having_Extracurricular_Activities,History_Mental_Illness,Willingness_to_Studying,History_Physical_Illness,Marital_Status_Relationship,Relationship_Quality_Family,Free_Time_After_Classes,Communication_Quality_Classmates,Alcohol_Consumption_Week,Alcohol_Consumption_Weekend,Number_of_Absences,Average_Student_Final_Grades,Academic_Performance
3,1,23,1,6,1,2,2,3,3,0,2,203.7081122545183,24.38853338488472,12.199142405256891,0,1,0,1,0,4,0,0,0,339.0342042537034,3,2,2,4,12.36,2
3,1,23,1,6,1,3,3,3,3,0,2,252.062023711885,26.967492099249966,14.516150120172147,0,1,1,1,0,4,0,1,1,378.1403023527966,3,2,6,5,13.93,2
3,1,23,1,6,1,3,3,3,3,0,2,241.06207660199152,30.557028695515946,12.602022573390885,0,1,0,1,0,4,0,1,4,369.2048322276422,3,2,1,6,13.57,2
2,0,21,0,4,1,1,1,2,2,0,1,99.988648154839,17.460427531558544,8.017108739450391,0,1,1,0,0,3,0,0,0,230.40985966937131,2,3,2,6,8.02,1
3,1,24,1,7,1,3,3,4,4,0,3,237.4110730728839,27.548894041380706,16.781264301043848,0,1,0,1,0,4,0,1,0,413.98589728403243,4,2,2,7,15.36,3
3,1,24,1,6,1,3,3,4,4,0,2,175.47179764772372,15.261561252406809,17.0206044977418,0,1,0,1,0,4,0,1,4,399.5886379386978,4,2,6,6,14.78,3
3,1,24,1,6,1,3,3,4,4,0,2,185.1011868610861,25.216730492706144,16.963695256241245,0,1,1,1,0,4,0,1,5,398.4096821313745,4,2,9,9,14.74,3
3,1,23,1,6,1,2,2,3,3,0,2,185.1237893701186,19.659910382817454,12.140247999325599,0,1,0,1,1,4,0,0,0,331.1142514014352,3,2,3,2,12.04,2
2,0,22,1,5,1,2,2,3,3,0,2,169.4829907841218,21.565423256655393,14.267473679734064,0,0,0,1,1,3,0,0,1,310.03111626474373,3,3,9,9,11.2,2
3,1,23,1,6,1,2,2,3,3,0,2,263.41952479749455,21.388062992176298,12.319682218120033,1,0,0,1,0,4,0,0,5,340.20245305391654,3,2,6,5,12.41,2
1,0,20,0,4,0,1,1,2,2,0,1,174.13974281055516,5.162359921617503,8.19243680036775,1,1,0,0,0,2,1,0,2,227.93221429528478,2,4,2,5,7.92,1
3,1,23,1,6,1,2,2,3,3,0,2,101.6317710131782,9.007025129113813,14.749387295257025,1,1,0,1,0,4,0,1,5,358.0008505273395,3,2,9,3,13.12,2
2,0,21,0,5,1,2,2,2,2,0,1,152.452910082119,18.82033151854018,9.485127993008133,0,0,1,0,0,3,0,0,2,255.00474970987167,2,3,8,5,9.0,1
2,0,21,0,4,1,1,1,2,2,0,1,192.5086301767333,4.501767362870652,8.960495889097288,0,1,1,0,0,3,0,0,1,239.18494457155455,2,3,1,5,8.37,1
3,1,24,1,7,1,3,3,4,4,0,3,266.04503490079355,24.649688825598048,17.065988824361447,0,1,1,1,0,4,0,1,0,423.7198753442419,4,2,2,6,15.75,3
2,0,21,0,4,1,1,1,2,2,0,1,222.21662794641836,24.972447730305134,8.114074429017268,1,1,1,0,0,3,0,0,1,253.72230832474264,2,3,5,6,8.95,1
4,1,26,1,8,1,4,4,5,5,0,3,120.46253048770693,20.617364423022323,19.508101323304714,0,1,1,1,1,5,0,1,4,487.13959436478336,5,1,5,1,18.29,4
3,1,23,1,6,1,2,2,3,3,0,2,353.9632941675224,9.030927897936623,14.183064369350923,0,1,1,1,0,4,0,0,1,342.2548669439984,3,2,5,5,12.49,2
4,1,26,1,8,1,4,4,5,5,0,3,198.53427176845858,29.04111151094812,19.796197168473782,0,0,1,1,0,5,0,1,2,494.392863691407,5,1,9,1,18.58,4
2,0,22,1,5,1,2,2,2,2,0,2,269.277351659931,34.297685117746866,8.6959708696725,1,0,0,0,0,3,0,0,5,290.76056993754804,2,3,7,6,10.43,1
3,1,23,1,6,1,3,3,3,3,0,2,169.37998964959397,19.176614619567793,15.00235458639096,0,0,0,1,0,4,0,1,3,370.97830811756904,3,2,7,4,13.64,2
3,1,23,1,6,1,2,2,3,3,0,2,217.33514712938145,22.084283027609892,12.191924431710934,0,1,1,1,0,4,0,0,4,338.443219035101,3,2,5,5,12.34,2
4,1,25,1,7,1,3,3,4,4,0,3,238.76279531628833,19.61390923836835,18.12178991377143,1,1,0,1,0,5,0,1,0,436.0431277875648,4,1,7,3,16.24,3
3,1,24,1,6,1,3,3,4,4,0,2,265.27362982279794,22.242953511990393,12.334672822811434,0,1,1,1,0,4,0,1,5,383.5173415365286,4,2,0,2,14.14,3
2,0,22,1,5,1,2,2,2,2,0,2,254.01578137647576,17.04352994698883,11.12585094868819,0,1,0,0,0,3,0,0,1,291.02913359836737,2,3,6,5,10.44,1
4,1,25,1,7,1,3,3,4,4,0,3,241.05379000510845,17.723486081249572,18.29063752519896,0,1,0,1,0,5,0,1,4,457.7071129994362,4,1,2,4,17.11,4
2,0,22,1,5,1,2,2,3,3,0,2,157.94392881641238,25.245740803978922,12.495837099839132,0,1,1,1,0,3,0,0,2,329.5504420635118,3,3,2,8,11.98,2
2,0,22,1,5,1,2,2,2,2,0,2,139.9777770630757,36.76499329517152,8.201999838326739,0,1,0,0,0,3,0,0,0,287.37047718551264,2,3,8,1,10.29,1
2,0,22,1,5,1,2,2,2,2,0,2,203.28252572269383,6.79943012478609,12.683469210072005,0,1,1,0,0,3,0,0,1,291.81231501190456,2,3,0,9,10.47,1
3,1,23,1,6,1,3,3,3,3,0,2,245.31896506387486,17.169500124776263,15.854267228131302,0,1,1,1,0,4,0,1,5,379.72481577678013,3,2,8,7,13.99,2
2,0,21,0,5,1,2,2,2,2,0,1,164.4095509456375,8.556316118143343,11.052314465676583,1,1,1,0,0,3,0,0,1,273.68641502669294,2,3,4,6,9.75,1
3,1,23,1,6,1,2,2,3,3,0,2,254.56203760000705,30.736199188608666,13.183851109101887,0,1,0,1,0,4,0,1,0,360.89241439780676,3,2,8,3,13.24,2
2,0,22,1,5,1,2,2,3,3,0,2,281.68317218403257,13.298096245440814,8.680581659386707,0,1,0,0,0,3,0,0,5,294.3396053564828,3,3,0,2,10.57,1
3,1,23,1,6,1,2,2,3,3,0,2,115.85753566486062,6.454393649713648,15.057113498167487,0,0,0,1,0,4,0,0,3,335.5678082502449,3,2,5,6,12.22,2
4,1,25,1,7,1,3,3,4,4,0,3,121.4155507342604,23.105495990788587,17.075539086324724,1,1,1,1,0,5,0,1,3,455.59062194560704,4,1,0,3,17.02,4
3,1,24,1,6,1,3,3,4,4,0,2,170.17374587662644,31.95448891794489,12.959750736813323,0,1,0,1,0,4,0,1,4,397.5128584150342,4,2,0,3,14.7,3
3,1,23,1,6,1,2,2,3,3,0,2,201.53288677324375,23.3087829484861,13.04279159361752,0,0,0,1,0,4,0,0,1,345.9701679320267,3,2,4,4,12.64,2
2,0,21,0,5,1,2,2,2,2,0,1,143.28030903630645,19.63838301825534,9.059389983018997,0,0,0,0,0,3,0,0,4,260.5861725794092,2,3,4,6,9.22,1
2,0,22,1,5,1,2,2,3,3,0,2,274.65418752070013,21.273127382207953,10.423290374143791,0,1,0,1,0,3,0,0,0,322.20478388155846,3,3,0,2,11.69,2
3,1,23,1,6,1,2,2,3,3,0,2,209.68468030629157,29.318725302604438,9.856103637534952,0,1,1,1,0,4,0,0,5,333.3279472261927,3,2,1,4,12.13,2
3,1,23,1,6,1,2,2,3,3,0,2,182.76129337685177,11.006405839886801,13.780253223938455,1,1,0,1,0,4,0,0,4,353.8315313251069,3,2,2,5,12.95,2
3,1,23,1,6,1,3,3,3,3,0,2,79.48633332920308,17.105223167309497,14.351066491409002,0,1,0,1,0,4,0,1,1,374.14431054625805,3,2,2,2,13.77,2
3,1,24,1,7,1,3,3,4,4,0,3,87.8928928500745,14.378478811923733,19.38728157541112,1,0,1,1,0,4,0,1,3,429.2431442542149,4,2,6,7,15.97,3
2,0,21,0,5,1,2,2,2,2,0,1,199.67064751972643,8.657077541666318,8.878778051326806,0,1,1,0,0,3,0,0,3,255.45669895119494,2,3,1,5,9.02,1
3,1,23,1,6,1,2,2,3,3,0,2,30.71830616916145,15.372997924665581,15.198415677860567,1,1,1,1,1,4,0,1,0,355.3786348347536,3,2,2,6,13.02,2
3,1,24,1,6,1,3,3,4,4,0,2,250.88461867508502,26.861768767859587,14.317982327938896,0,1,1,1,0,4,0,1,2,391.2333264882885,4,2,0,6,14.45,3
3,1,23,1,6,1,3,3,3,3,0,2,168.92923089393759,22.532817187141802,14.19479717522995,0,1,0,1,0,4,0,1,4,374.7771067237359,3,2,0,7,13.79,2
4,1,25,1,7,1,3,3,5,5,0,3,407.01650787163135,23.154484000865605,18.477911448593918,0,1,0,1,0,5,0,1,0,470.98772583068984,5,1,0,4,17.64,4
3,1,23,1,6,1,2,2,3,3,0,2,341.55413754312775,19.171804893226547,10.466461648345838,0,1,1,1,0,4,0,0,3,331.17196065505226,3,2,0,3,12.05,2
2,0,22,1,5,1,2,2,2,2,0,2,167.29856515267383,22.18659026182871,8.489279292096457,1,1,1,0,0,3,0,0,1,283.8858624239293,2,3,3,2,10.16,1
3,1,24,1,6,1,3,3,4,4,0,2,172.55640982280795,11.595277261215156,16.06725809161031,0,0,1,1,0,4,0,1,1,404.2208372565745,4,2,0,2,14.97,3
3,1,23,1,6,1,2,2,3,3,0,2,249.69070598014207,15.523920912582167,12.141889569631761,0,1,1,1,0,4,0,0,5,348.716942386111,3,2,3,3,12.75,2
2,0,21,0,4,1,1,1,2,2,0,1,299.22208269426267,19.536033895749412,8.211078994550295,0,0,1,0,0,3,0,0,2,250.17191869663807,2,3,5,5,8.81,1
2,0,22,1,5,1,2,2,3,3,0,2,65.33796597947882,20.220126871055122,11.016488087484966,1,1,0,1,0,3,0,0,2,319.8654043231062,3,3,2,3,11.59,2
2,0,22,1,5,1,2,2,2,2,0,2,54.95371742517193,20.561502839374985,11.711921290601742,0,1,0,0,0,3,0,0,3,288.18781133380327,2,3,2,10,10.33,1
3,1,24,1,6,1,3,3,4,4,0,2,136.4575636111933,16.893317743868977,15.402060521410904,1,1,1,1,0,4,0,1,2,394.77105052651586,4,2,4,3,14.59,3
2,0,21,0,5,1,2,2,2,2,0,1,220.7916308221705,14.980612790957363,10.071029528591264,1,1,1,0,0,3,0,0,2,273.1474041100518,2,3,9,4,9.73,1
3,1,24,1,6,1,3,3,4,4,0,2,214.7811513355318,43.26217026435438,12.956652175440777,1,1,1,1,0,4,0,1,1,389.2817741949468,4,2,1,7,14.37,3
3,1,23,1,6,1,3,3,3,3,0,2,254.8840018488695,25.25429818345919,13.789705333013991,0,1,1,1,0,4,0,1,5,368.53221096811757,3,2,3,8,13.54,2
3,1,24,1,6,1,3,3,4,4,0,2,96.02117301442843,21.30517980762098,13.510848696369091,0,1,0,1,0,4,0,1,4,381.1093664981829,4,2,0,3,14.04,3
3,1,24,1,7,1,3,3,4,4,0,3,17.869929592178636,16.13433201434885,19.68728920000138,0,1,0,1,1,4,0,1,1,415.1062853374575,4,2,9,6,15.4,3
2,0,21,0,5,1,2,2,2,2,0,1,240.0609936711502,14.390249384448987,8.546050853483553,1,1,0,0,0,3,0,0,5,257.76648236226833,2,3,8,4,9.11,1
4,1,25,1,7,1,3,3,4,4,0,3,122.02626089243358,16.953595250184353,19.41161823742879,1,1,1,1,0,5,0,1,1,451.96879068714577,4,1,2,6,16.88,3
3,1,23,1,6,1,2,2,3,3,0,2,38.70584949279535,20.342630748693466,14.9832465679284,0,1,0,1,0,4,0,0,3,344.77883593073403,3,2,7,8,12.59,2
3,1,24,1,7,1,3,3,4,4,0,3,190.15446221715672,2.9565156474953493,17.54873257963806,1,1,0,1,0,4,0,1,5,427.74240700966345,4,2,3,2,15.91,3
2,0,22,1,5,1,2,2,3,3,0,2,235.5222981753074,5.44488323700253,13.164711416192905,0,1,1,1,1,3,0,0,5,327.3961710512852,3,3,5,4,11.9,2
3,1,23,1,6,1,2,2,3,3,0,2,171.4560007515106,12.90494088848834,13.446054575083766,0,1,0,1,0,4,0,0,3,345.6984930191664,3,2,9,1,12.63,2
3,1,24,1,7,1,3,3,4,4,0,3,147.95061296722577,19.65711549422855,18.551917988189885,0,1,1,1,0,4,0,1,5,427.0448723445115,4,2,3,10,15.88,3
4,1,25,1,7,1,3,3,4,4,0,3,168.84464374978654,16.08581482278519,18.751213955502827,1,1,0,1,0,5,0,1,4,466.4355713983377,4,1,3,3,17.46,4
2,0,22,1,5,1,2,2,2,2,0,2,154.0592066319452,29.824969808795874,10.864266577175572,1,1,0,0,0,3,0,0,0,292.08339312634513,2,3,5,8,10.48,1
2,0,21,0,4,1,1,1,2,2,0,1,85.6367021641883,6.140825704033849,10.390902543015418,1,1,1,0,0,3,0,0,2,233.81034759636822,2,3,7,8,8.15,1
3,1,23,1,6,1,2,2,3,3,0,2,129.97235261066976,11.989236243173037,13.954822086439414,1,1,1,1,0,4,0,0,5,331.2809623003405,3,2,8,7,12.05,2
4,1,25,1,7,1,3,3,5,5,0,3,216.48959335096703,30.16073392792881,18.8033243255323,0,1,0,1,0,5,0,1,2,474.3842510304461,5,1,1,6,17.78,4
2,0,22,1,5,1,2,2,3,3,0,2,202.517497896355,19.048954597401174,11.868261120874116,1,1,1,1,0,3,0,0,1,310.17267190348434,3,3,5,6,11.21,2
3,1,24,1,7,1,3,3,4,4,0,3,191.76418641767742,25.078740662409267,15.824175384069576,0,0,0,1,0,4,0,1,1,420.422874472945,4,2,0,3,15.62,3
4,1,25,1,7,1,3,3,4,4,0,3,110.33960627026345,34.40997554615571,16.497820252887212,1,1,0,1,0,5,0,1,5,454.99808395136205,4,1,6,3,17.0,4
3,1,24,1,6,1,3,3,4,4,0,2,167.2947786505033,12.44956465678542,17.344095978729868,1,0,0,1,0,4,0,1,5,387.445954528561,4,2,9,7,14.3,3
3,1,24,1,6,1,3,3,4,4,0,2,27.60544674900018,17.205485297663742,14.767093495051558,0,1,1,1,1,4,0,1,5,393.77779493252734,4,2,2,2,14.55,3
2,0,22,1,5,1,2,2,3,3,0,2,192.49336647197728,15.820584792553028,12.829462139347635,0,0,0,1,0,3,0,0,4,325.5094789626887,3,3,8,4,11.82,2
3,1,24,1,7,1,3,3,4,4,0,3,280.0200395469497,2.3632559641337956,19.604191865587673,0,0,0,1,0,4,0,1,5,416.2927651016307,4,2,5,8,15.45,3
3,1,24,1,6,1,3,3,4,4,0,2,76.8107507570526,15.516825569952248,15.335969039634232,1,1,1,1,0,4,0,1,2,381.00512458778087,4,2,8,2,14.04,3
3,1,24,1,7,1,3,3,4,4,0,3,138.98506286775714,25.048497499045325,16.74278253959925,0,1,0,1,0,4,0,1,1,422.9601490047312,4,2,5,3,15.72,3
2,0,22,1,5,1,2,2,3,3,0,2,203.03747450970906,22.32471633449793,12.13979414835054,0,1,0,1,0,3,0,0,1,328.1429574169326,3,3,3,5,11.93,2
4,1,25,1,7,1,3,3,4,4,0,3,267.69898440992387,22.95266535510408,16.03939017203696,1,1,0,1,0,5,0,1,5,446.38186121664836,4,1,5,1,16.66,3
2,0,22,1,5,1,2,2,3,3,0,2,148.62427685898953,14.995928154884004,11.093571945969511,0,1,1,1,1,3,0,0,3,311.92623105177057,3,3,0,4,11.28,2
2,0,21,0,5,1,2,2,2,2,0,1,131.54247695138724,12.751222111954869,10.941163010343633,0,1,0,0,1,3,0,0,0,259.0590286175985,2,3,9,4,9.16,1
3,1,24,1,7,1,3,3,4,4,0,3,42.17538003087418,28.154045375188964,16.576666421713117,0,1,1,1,1,4,0,1,5,429.3280256803182,4,2,7,3,15.97,3
3,1,23,1,6,1,2,2,3,3,0,2,187.24066905156744,14.021462829138644,14.256736835155221,0,1,0,1,0,4,0,0,4,349.1252767063608,3,2,9,4,12.77,2
3,1,24,1,6,1,3,3,4,4,0,2,322.94532281006207,20.35265631034571,16.19931932506868,1,1,0,1,0,4,0,1,0,399.784445641588,4,2,7,4,14.79,3
2,0,22,1,5,1,2,2,3,3,0,2,199.4150923375273,19.30667744542031,11.2332618889771,0,1,1,0,1,3,0,0,0,294.4203972685397,3,3,2,6,10.58,1
3,1,24,1,7,1,3,3,4,4,0,3,178.44047145714006,29.693736130056948,15.184680092680765,0,1,0,1,0,4,0,1,5,413.3462141905465,4,2,4,5,15.33,3
3,1,23,1,6,1,2,2,3,3,0,2,202.545761753689,25.771298861378877,13.32720379643735,0,0,1,1,1,4,0,0,4,347.52155476141814,3,2,4,7,12.7,2
3,1,24,1,6,1,3,3,4,4,0,2,179.22355972359784,7.637931034663033,15.163523442146335,0,1,0,1,0,4,0,1,2,385.11085099014343,4,2,2,1,14.2,3
2,0,22,1,5,1,2,2,3,3,0,2,123.0889939417909,8.49957466579968,11.490556786930632,1,1,0,1,0,3,0,0,5,309.9804572723532,3,3,5,3,11.2,2
3,1,23,1,6,1,2,2,3,3,0,2,237.62959409743937,22.631278544553073,16.585411563789485,1,0,0,1,0,4,0,1,1,359.2595907549151,3,2,8,11,13.17,2
3,1,24,1,7,1,3,3,4,4,0,3,195.8033066178228,17.48529882096667,17.671152393913587,0,1,0,1,0,4,0,1,4,423.98628581550616,4,2,2,7,15.76,3
2,0,21,0,5,1,2,2,2,2,0,1,181.23292763535602,14.358625728369889,11.118997686292683,0,0,0,0,0,3,0,0,1,277.0101859941574,2,3,8,4,9.88,1
2,0,22,1,5,1,2,2,3,3,0,2,111.7243780905225,26.125023071955766,11.607446718267704,0,1,0,1,1,3,0,0,5,326.77498322599496,3,3,7,4,11.87,2
3,1,24,1,7,1,3,3,4,4,0,3,271.24555523543313,19.499675056711286,15.933851236629115,0,1,0,1,0,4,0,1,5,410.53004221070444,4,2,4,5,15.22,3
3,1,24,1,6,1,3,3,4,4,0,2,226.5291921733177,18.419659095115552,16.34702209164253,0,1,0,1,0,4,0,1,3,398.60773352409456,4,2,8,4,14.74,3
3,1,24,1,6,1,3,3,4,4,0,2,141.29554138428887,24.238629126040397,16.4491962127694,1,1,0,1,0,4,0,1,0,387.03743900812935,4,2,6,7,14.28,3
3,1,24,1,7,1,3,3,4,4,0,3,250.12773975773558,14.999128040451485,16.19238205731004,0,1,0,1,0,4,0,1,3,415.3002048714872,4,2,2,3,15.41,3
3,1,23,1,6,1,2,2,3,3,0,2,145.17004131303548,30.548151883780434,12.713692603430466,0,1,0,1,1,4,0,0,0,350.1360216727184,3,2,9,1,12.81,2
2,0,22,1,5,1,2,2,3,3,0,2,125.25975552422742,11.695619014135936,12.738244092844141,0,1,0,1,1,3,0,0,2,317.8128941006174,3,3,1,5,11.51,2
2,0,22,1,5,1,2,2,3,3,0,2,126.8207817763799,23.255432530736705,11.057811483732577,0,0,1,1,0,3,0,0,4,320.2582581985615,3,3,4,4,11.61,1
2,0,22,1,5,1,2,2,3,3,0,2,56.02520128383361,29.470662709278756,9.882004398756356,1,1,1,1,0,3,0,0,2,314.18684063447574,3,3,2,4,11.37,2
3,1,23,1,6,1,2,2,3,3,0,2,213.0079666292744,6.981636085823201,16.310928552762867,0,1,1,1,0,4,0,0,0,353.03027167880344,3,2,9,5,12.92,2
2,0,21,0,4,1,1,1,2,2,0,1,51.81985851631549,15.253318593180406,9.118265431667755,0,1,0,0,0,3,0,0,5,243.16742342559692,2,3,8,6,8.53,1
4,1,25,1,7,1,3,3,4,4,0,3,94.00893181139662,27.137659143084463,19.25350744144138,0,1,0,1,0,5,0,1,3,448.44541351973714,4,1,9,6,16.74,3
3,1,24,1,7,1,3,3,4,4,0,3,34.708839364502666,27.257956381848203,17.920235644057417,1,1,0,1,0,4,0,1,0,428.09681218304195,4,2,6,5,15.92,3
3,1,24,1,7,1,3,3,4,4,0,3,173.97512150463749,16.628035196894086,18.290068879487073,0,0,1,1,0,4,0,1,5,425.6147811405916,4,2,9,5,15.82,3
3,1,24,1,7,1,3,3,4,4,0,3,169.47756778096897,12.122631250585124,18.880025775382283,1,0,0,1,0,4,0,1,2,421.97206481550086,4,2,9,4,15.68,3
3,1,23,1,6,1,2,2,3,3,0,2,157.13126507695452,25.6474865786461,12.903259648678882,0,1,0,1,0,4,0,0,5,351.32570890400604,3,2,7,5,12.85,2
4,1,25,1,7,1,3,3,4,4,0,3,107.01956137305966,27.468392820652838,18.16040868020481,1,1,0,1,0,5,0,1,5,455.04734107315176,4,1,5,6,17.0,4
1,0,20,0,4,0,1,1,2,2,0,1,97.94363725943519,8.682693211900842,9.896735603499792,1,0,1,0,0,2,1,0,2,229.59379882113177,2,4,8,7,7.98,1
2,0,21,0,4,1,1,1,2,2,0,1,212.50589044826017,8.368690808268958,8.259701535298827,0,1,1,0,0,3,0,0,3,243.95778115750215,2,3,5,3,8.56,1
3,1,24,1,7,1,3,3,4,4,0,3,141.46136478040586,19.802053455868798,17.4186967359662,1,0,0,1,0,4,0,1,5,419.1795434232745,4,2,2,8,15.57,3
2,0,22,1,5,1,2,2,3,3,0,2,202.14508250753013,23.034885067431137,8.897559775963272,0,1,0,1,0,3,0,0,3,309.60243408172596,3,3,1,1,11.18,2
4,1,25,1,7,1,3,3,4,4,0,3,118.03259197130443,15.607447318159561,19.86229600791106,0,1,1,1,0,5,0,1,5,457.3022972249455,4,1,0,9,17.09,4
3,1,24,1,6,1,3,3,4,4,0,2,192.67439199397577,23.434350559858792,16.097557155218674,0,0,0,1,0,4,0,1,5,400.71236320660904,4,2,8,5,14.83,3
3,1,24,1,7,1,3,3,4,4,0,3,271.22946261212445,12.318907145300944,17.041396522905266,0,1,0,1,0,4,0,1,2,406.2799024684821,4,2,5,4,15.05,3
2,0,21,0,5,1,2,2,2,2,0,1,221.03160602749483,1.0824512074101165,10.949646275334391,0,0,1,0,0,3,0,0,0,262.03323292940433,2,3,3,4,9.28,1
3,1,24,1,6,1,3,3,4,4,0,2,151.13103272484636,14.608791421339232,16.086384727036258,1,1,0,1,0,4,0,1,0,398.6581364076346,4,2,4,2,14.75,3
2,0,21,0,4,1,1,1,2,2,0,1,198.0039279249149,18.50585717210481,8.518639247059486,1,1,0,0,0,3,0,0,4,249.91676200593463,2,3,7,6,8.8,1
4,1,25,1,7,1,3,3,4,4,0,3,163.15343778288508,15.793280320828348,18.05390863908321,0,0,0,1,1,5,0,1,2,433.2565603211318,4,1,0,4,16.13,3
2,0,21,0,5,1,2,2,2,2,0,1,180.55161292863096,8.731173890724119,10.03548911637887,1,1,1,0,0,3,0,0,4,259.1242358428825,2,3,7,6,9.16,1
3,1,23,1,6,1,3,3,3,3,0,2,157.20722634960475,3.4748081929694603,16.368296802005247,0,1,0,1,0,4,0,1,5,371.9305006733955,3,2,6,5,13.68,2
2,0,21,0,5,1,2,2,2,2,0,1,168.49653558802262,13.887289565056818,10.69376601479274,0,1,1,0,0,3,0,0,2,265.77587209911746,2,3,8,6,9.43,1
2,0,22,1,5,1,2,2,3,3,0,2,194.84653471519226,25.18124617319795,8.821438033112512,1,1,1,1,0,3,0,0,4,317.17914450784355,3,3,3,1,11.49,2
3,1,23,1,6,1,2,2,3,3,0,2,110.46489102926346,28.04957951530946,13.777924142592731,0,0,1,1,0,4,0,0,1,354.82540048773694,3,2,4,6,12.99,2
2,0,21,0,5,1,2,2,2,2,0,1,108.88848211070152,27.50170707310764,10.031434523273473,0,1,1,0,1,3,0,0,0,268.6136757797798,2,3,7,6,9.54,1
3,1,23,1,6,1,3,3,3,3,0,2,82.80202123181523,11.472723718811576,16.7533278599186,1,1,0,1,0,4,0,1,0,375.14842107114066,3,2,2,7,13.81,2
2,0,21,0,4,1,1,1,2,2,0,1,67.98102268474031,8.770349410957088,10.850790120601818,0,1,0,0,0,3,0,0,1,242.27186631525313,2,3,9,6,8.49,1
2,0,22,1,5,1,2,2,3,3,0,2,94.79021154456645,21.973076919839162,12.109670674829946,0,1,1,1,1,3,0,0,3,323.71929594251594,3,3,0,7,11.75,2
3,1,24,1,6,1,3,3,4,4,0,2,191.16237547628904,23.080800092783402,14.809271015173675,0,1,1,1,0,4,0,1,1,391.28618499680687,4,2,0,5,14.45,3
2,0,22,1,5,1,2,2,2,2,0,2,117.50487391556811,21.201356841603978,11.41961933092774,0,1,0,0,0,3,0,0,0,290.6351763164432,2,3,9,4,10.43,1
2,0,22,1,5,1,2,2,3,3,0,2,215.95301249617674,1.8874938060978934,12.535857394519539,1,1,1,0,0,3,0,0,2,297.3930834909221,3,3,5,5,10.7,1
3,1,24,1,7,1,3,3,4,4,0,3,182.42996241267934,11.064923320932266,17.78746125248464,0,1,0,1,0,4,0,1,4,427.7513146906894,4,2,1,5,15.91,3
2,0,21,0,5,1,2,2,2,2,0,1,42.20470505933625,17.76248967771217,10.150518194732308,0,1,0,0,0,3,0,0,0,265.1661314521696,2,3,8,3,9.41,1
2,0,21,0,5,1,2,2,2,2,0,1,225.8482908955183,21.897745557043418,8.986419073783203,0,1,1,0,0,3,0,0,1,256.17632411764515,2,3,4,7,9.05,1
3,1,23,1,6,1,2,2,3,3,0,2,236.75590519141969,24.138458900819895,11.94029342159623,0,1,0,1,0,4,0,0,2,331.1564268411333,3,2,8,3,12.05,2
2,0,22,1,5,1,2,2,3,3,0,2,110.42961276156026,19.15402817825632,13.092521204166538,0,1,0,1,0,3,0,0,0,317.1456941469602,3,3,7,5,11.49,2
3,1,24,1,6,1,3,3,4,4,0,2,209.41340800264942,20.646270452305888,14.511911385638811,0,1,1,1,0,4,0,1,1,384.70825007826716,4,2,7,1,14.19,3
2,0,22,1,5,1,2,2,3,3,0,2,120.04512338135606,18.678923666888835,12.469084354100085,0,1,1,1,0,3,0,0,0,323.6810459177793,3,3,4,4,11.75,2
3,1,24,1,7,1,3,3,4,4,0,3,186.8369263723835,23.484954993747863,17.47894040267366,0,1,1,1,0,4,0,1,1,412.97442516615695,4,2,1,9,15.32,3
2,0,21,0,4,1,1,1,2,2,0,1,91.4851115131524,20.502925211927288,8.471833852021678,0,0,1,0,0,3,0,0,5,252.4251186675992,2,3,5,6,8.9,1
3,1,23,1,6,1,2,2,3,3,0,2,54.48254832257962,18.5259012803783,13.181210458382695,1,1,1,1,1,4,0,0,1,336.36434302060377,3,2,4,4,12.25,2
2,0,22,1,5,1,2,2,2,2,0,2,153.2027967270922,15.853049606900953,12.587070975876856,1,1,1,0,0,3,0,0,0,287.4517454281681,2,3,2,11,10.3,1
3,1,23,1,6,1,2,2,3,3,0,2,171.33897376076146,18.650331400339848,15.770941889682309,1,1,0,1,0,4,0,0,2,343.7449180268065,3,2,9,10,12.55,2
4,1,25,1,7,1,3,3,4,4,0,3,152.1624214469777,21.876731030714197,19.59531502276875,0,1,0,1,0,5,0,1,0,462.7191023862674,4,1,8,2,17.31,4
3,1,23,1,6,1,2,2,3,3,0,2,97.11786092442084,20.13980311118449,14.124504879546347,0,1,0,1,0,4,0,1,0,360.2479364206128,3,2,6,2,13.21,2
4,1,26,1,8,1,4,4,5,5,0,3,152.0070656508204,21.04661134676203,19.842522163300647,1,1,1,1,0,5,0,1,5,493.8539764624645,5,1,8,2,18.55,4
3,1,23,1,6,1,2,2,3,3,0,2,198.8506326806514,28.741774890809484,11.62699273895837,0,1,0,1,0,4,0,0,2,336.31238558676375,3,2,9,2,12.25,2
2,0,22,1,5,1,2,2,2,2,0,2,176.8574878914224,20.1213113819727,8.370417590509533,0,1,0,0,0,3,0,0,5,287.90857334266224,2,3,3,2,10.32,1
2,0,21,0,5,1,2,2,2,2,0,1,192.77507214194495,12.808011836214739,9.987958009716953,1,1,1,0,0,3,0,0,0,266.5273124003154,2,3,2,6,9.46,1
